product_name,drug_varient,product_photo_url,product_photo_url,final_price,original_price,offer,is_in_stock
Xamax VUUK Backrest (BTT302) - Blue,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905513/xamax_vuuk_backrest_btt302_blue_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-vuuk-backrest-btt302-blue-1s,Rs. 984.00,"Rs. 2,050.00",52% OFF,True
Xamax Pro L Lumbar Support Pillow/Back Cushion (BTT301) - Grey,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905512/xamax_pro_l_lumbar_support_pillow_back_cushion_btt301_grey_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-l-lumbar-support-pillow-back-cushion-btt301-grey-1s,"Rs. 1,530.00",None,None,True
Wellon Arm String Strap (M),Mfr: Mana Life Care P Ltd,https://www.netmeds.com/images/product-v1/150x150/827690/wellon_arm_string_strap_m_0.jpg,https://www.netmeds.com/non-prescriptions/wellon-arm-string-strap-m-1-s,Rs. 131.75,Rs. 155.00,15% OFF,True
Xamax VUUK Backrest (BTT302) - Grey,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905515/xamax_vuuk_backrest_btt302_grey_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-vuuk-backrest-btt302-grey-1s,Rs. 984.00,"Rs. 2,050.00",52% OFF,True
Wellon Arm String Strap (L),Mfr: Mana Life Care P Ltd,https://www.netmeds.com/images/product-v1/150x150/827691/wellon_arm_string_strap_l_0.jpg,https://www.netmeds.com/non-prescriptions/wellon-arm-string-strap-l-1-s,Rs. 131.75,Rs. 155.00,15% OFF,True
Xamax VUUK Backrest (BTT302) - Black,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905514/xamax_vuuk_backrest_btt302_black_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-vuuk-backrest-btt302-black-1s,Rs. 984.00,"Rs. 2,050.00",52% OFF,True
Xamax Pro V Lumbar Support Pillow/Back Cushion (BTT300) - Grey,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905509/xamax_pro_v_lumbar_support_pillow_back_cushion_btt300_grey_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-v-lumbar-support-pillow-back-cushion-btt300-grey-1s,"Rs. 2,810.00",None,None,True
Xamax Pro V Lumbar Support Pillow/Back Cushion (BTT300) - Black,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905508/xamax_pro_v_lumbar_support_pillow_back_cushion_btt300_black_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-v-lumbar-support-pillow-back-cushion-btt300-black-1s,"Rs. 2,810.00",None,None,True
Xamax Pro L Lumbar Support Pillow/Back Cushion (BTT301) - Black,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905511/xamax_pro_l_lumbar_support_pillow_back_cushion_btt301_black_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-l-lumbar-support-pillow-back-cushion-btt301-black-1s,"Rs. 1,530.00",None,None,True
Wellon Elastic Shoulder Immobilizer Support- Ring Type (M),Mfr: Mana Life Care P Ltd,https://www.netmeds.com/images/product-v1/150x150/827687/wellon_elastic_shoulder_immobilizer_support_ring_type_m_0.jpg,https://www.netmeds.com/non-prescriptions/wellon-elastic-shoulder-immobilizer-support-ring-type-m-1-s,Rs. 378.25,Rs. 445.00,15% OFF,True
Xamax Pro L Lumbar Support Pillow/Back Cushion (BTT301) - Blue,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905510/xamax_pro_l_lumbar_support_pillow_back_cushion_btt301_blue_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-l-lumbar-support-pillow-back-cushion-btt301-blue-1s,"Rs. 1,530.00",None,None,True
Xamax Pro F Lumbar Support Pillow/Back Cushion (BTT299) - Black,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905505/xamax_pro_f_lumbar_support_pillow_back_cushion_btt299_black_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-f-lumbar-support-pillow-back-cushion-btt299-black-1s,Rs. 993.30,"Rs. 2,310.00",57% OFF,True
Xamax Pro F Lumbar Support Pillow/Back Cushion (BTT299) - Blue,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905504/xamax_pro_f_lumbar_support_pillow_back_cushion_btt299_blue_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-f-lumbar-support-pillow-back-cushion-btt299-blue-1s,Rs. 993.30,"Rs. 2,310.00",57% OFF,True
Xamax Pro V Lumbar Support Pillow/Back Cushion (BTT300) - Blue,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905507/xamax_pro_v_lumbar_support_pillow_back_cushion_btt300_blue_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-v-lumbar-support-pillow-back-cushion-btt300-blue-1s,"Rs. 2,810.00",None,None,True
Wellon Universal Shoulder Immobilizer (L),Mfr: Mana Life Care P Ltd,https://www.netmeds.com/images/product-v1/150x150/827683/wellon_universal_shoulder_immobilizer_l_0.jpg,https://www.netmeds.com/non-prescriptions/wellon-universal-shoulder-immobilizer-l-1-s,Rs. 357.00,Rs. 420.00,15% OFF,True
Xamax Pro F Lumbar Support Pillow/Back Cushion (BTT299) - Grey,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/905506/xamax_pro_f_lumbar_support_pillow_back_cushion_btt299_grey_0_0.jpg,https://www.netmeds.com/non-prescriptions/xamax-pro-f-lumbar-support-pillow-back-cushion-btt299-grey-1s,Rs. 993.30,"Rs. 2,310.00",57% OFF,True
Wellon Foot Insole Pair (M),Mfr: Mana Life Care P Ltd,https://www.netmeds.com/images/product-v1/150x150/827704/wellon_foot_insole_pair_m_0.jpg,https://www.netmeds.com/non-prescriptions/wellon-foot-insole-pair-m-1-s,Rs. 759.05,Rs. 893.00,15% OFF,True
Wellon Foot Insole Pair (S),Mfr: Mana Life Care P Ltd,https://www.netmeds.com/images/product-v1/150x150/827703/wellon_foot_insole_pair_s_0.jpg,https://www.netmeds.com/non-prescriptions/wellon-foot-insole-pair-s-1-s,Rs. 759.05,Rs. 893.00,15% OFF,True
Xamax Coccyx Pro Plus Orthopedic Seat (BTT304) - Grey,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/default/no_image.png,https://www.netmeds.com/non-prescriptions/xamax-coccyx-pro-plus-orthopedic-seat-btt304-grey-1s,"Rs. 2,170.00",None,None,True
Xamax Coccyx Pro Plus Orthopedic Seat (BTT304) - Black,Mfr: Xamax Ergonomics Private Limited,https://www.netmeds.com/images/product-v1/150x150/default/no_image.png,https://www.netmeds.com/non-prescriptions/xamax-coccyx-pro-plus-orthopedic-seat-btt304-black-1s,"Rs. 2,170.00",None,None,True
Dettol Cambridge Basic N95 Anti-Pollution Mask - Navy Blue (XL),Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/840056/dettol_cambridge_basic_n95_anti_pollution_mask_navy_blue_xl_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-cambridge-basic-n95-anti-pollution-mask-navy-blue-extra-large-1-s,Rs. 759.05,Rs. 799.00,5% OFF,True
Dettol Cambridge Basic N95 Anti-Pollution Mask - Black (XL),Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/840052/dettol_cambridge_basic_n95_anti_pollution_mask_black_xl_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-cambridge-basic-n95-anti-pollution-mask-black-extra-large-1-s,Rs. 759.05,Rs. 799.00,5% OFF,True
Dettol Cambridge Basic N95 Anti-Pollution Mask - Navy Blue (L),Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/840055/dettol_cambridge_basic_n95_anti_pollution_mask_navy_blue_l_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-cambridge-basic-n95-anti-pollution-mask-navy-blue-large-1-s,Rs. 759.05,Rs. 799.00,5% OFF,True
Dettol Cambridge Basic N95 Anti-Pollution Mask - Black (S),Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/840049/dettol_cambridge_basic_n95_anti_pollution_mask_black_s_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-cambridge-basic-n95-anti-pollution-mask-black-small-1-s,Rs. 759.05,Rs. 799.00,5% OFF,True
Dettol Cambridge Basic N95 Anti-Pollution Mask - Black (L),Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/840051/dettol_cambridge_basic_n95_anti_pollution_mask_black_l_0_0.jpg,https://www.netmeds.com/non-prescriptions/dettol-cambridge-basic-n95-anti-pollution-mask-black-large-1-s,Rs. 759.05,Rs. 799.00,5% OFF,True
Dynamic Dyna Wrist Brace Left (1640) (L),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/414188/dynamic_dyna_wrist_splint_left_1640_l_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-dyna-wrist-splint-left-1640-l,Rs. 255.00,Rs. 340.00,25% OFF,True
Dynamic Dyna Wrist Brace Left (1640) (S),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/414186/dynamic_dyna_wrist_splint_left_1640_s_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-dyna-wrist-splint-left-1640-s,Rs. 236.25,Rs. 315.00,25% OFF,True
Dynamic Dyna Wrist Brace Left (1640) (M),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/414187/dynamic_dyna_wrist_splint_left_1640_m_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-dyna-wrist-splint-left-1640-m,Rs. 289.00,Rs. 340.00,15% OFF,True
Unisoft Lumbo Sacral Belt 40 inches,Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/840201/unisoft_lumbo_sacral_belt_40_inches_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-lumbo-sacral-belt-40-inches-1-s,Rs. 286.00,Rs. 440.00,35% OFF,True
Tynor Wrist and Forearm Splint Right (L) (E 03),Mfr: Tynor Orthotics Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/410142/tynor_wrist_and_forearm_splint_right_l_e_03_0.jpg,https://www.netmeds.com/non-prescriptions/tynor-wrist-and-forearm-splint-right-l-e-03,Rs. 308.20,Rs. 460.00,33% OFF,True
Tynor Wrist and Forearm Splint Right (S) (E 03),Mfr: Tynor Orthotics Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/410140/tynor_wrist_and_forearm_splint_right_s_e_03_0.jpg,https://www.netmeds.com/non-prescriptions/tynor-wrist-and-forearm-splint-right-s-e-03,Rs. 312.80,Rs. 460.00,32% OFF,True
Tynor Wrist and Forearm Splint Right (M) (E 03),Mfr: Tynor Orthotics Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/410141/tynor_wrist_and_forearm_splint_right_m_e_03_0.jpg,https://www.netmeds.com/non-prescriptions/tynor-wrist-and-forearm-splint-right-m-e-03,Rs. 308.20,Rs. 460.00,33% OFF,True
Dynamic Dyna Cockup Wrist Brace (1660) (L),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/410136/dynamic_dyna_cockup_splint_1660_l_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-dyna-cockup-splint-1660-l,Rs. 251.25,Rs. 335.00,25% OFF,True
Oxygize Natural Oxygen can 10 ltr,Mfr: Sms Multitech India Pvt Limited,https://www.netmeds.com/images/product-v1/150x150/823826/oxygize_natural_oxygen_can_10_ltr_0.jpg,https://www.netmeds.com/non-prescriptions/oxygize-oxygen-can-10-ltr,Rs. 575.00,None,None,True
Contour TS Blood Glucose Test Strips 25's,Mfr: Ascensia Diabetes Care,https://www.netmeds.com/images/product-v1/150x150/356937/contour_ts_blood_glucose_test_strips_25_s_0.jpg,https://www.netmeds.com/non-prescriptions/contour-ts-blood-glucose-test-strip-25-s,Rs. 700.00,None,None,True
Unisoft Chest Binder (S),Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/410194/unisoft_chest_binder_s_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-chest-binder-s,Rs. 416.00,Rs. 640.00,35% OFF,True
Oxygize Ring Oximeter with Bluetooth,Mfr: Sms Multitech India Pvt Limited,https://www.netmeds.com/images/product-v1/150x150/840347/oxygize_ring_oximeter_with_bluetooth_0.jpg,https://www.netmeds.com/non-prescriptions/oxygize-ring-oxymeter-with-bluetooth-1-s,"Rs. 4,000.00",None,None,True
BD Discardit II Syringe 2ml With Needle 23G,Mfr: Becton Dickinson (I) Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/381659/bd_discardit_ii_syringe_2ml_needle_23_gm_0.jpg,https://www.netmeds.com/non-prescriptions/bd-23g-with-needle-syringe,Rs. 4.95,Rs. 11.00,55% OFF,True
Romsons Flexi Oxygen Face Mask (SH-2020) (C),Mfr: Romsons Scientific & Surgical Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/default/no_image.png,https://www.netmeds.com/non-prescriptions/romsons-flexi-oxygen-face-mask-sh-2020-c-1s,Rs. 210.00,None,None,True
Prozo Plus Optima Fully Automatic Upper Arm Blood Pressure Monitor,Mfr: Weony Industrial Limited,https://www.netmeds.com/images/product-v1/150x150/922358/prozo_plus_optima_fully_automatic_upper_arm_blood_pressure_monitor_0_2.jpg,https://www.netmeds.com/non-prescriptions/prozo-plus-optima-fully-automatic-upper-arm-blood-pressure-monitor-1s,"Rs. 1,499.40","Rs. 2,499.00",40% OFF,True
Prozo Plus Hot Water Bottle - Assorted Colours,Mfr: Luminus Group,https://www.netmeds.com/images/product-v1/150x150/922354/prozo_plus_hot_water_bottle_assorted_colours_0_1.jpg,https://www.netmeds.com/non-prescriptions/prozo-plus-hot-water-bottle-assorted-colours-1s,Rs. 260.00,Rs. 325.00,20% OFF,True
Prozo Plus Electric Heating Gel Pad - Multicolour,Mfr: Luminus Group,https://www.netmeds.com/images/product-v1/150x150/922353/prozo_plus_electric_heating_gel_pad_multicolour_0_0.jpg,https://www.netmeds.com/non-prescriptions/prozo-plus-electric-heating-gel-pad-multicolour-1s,Rs. 349.30,Rs. 499.00,30% OFF,True
Unisoft Adjustable Pouch Arm Sling (XL),Mfr: Unisoft Surgical Industries,https://www.netmeds.com/images/product-v1/150x150/922370/unisoft_adjustable_pouch_arm_sling_xl_0_0.jpg,https://www.netmeds.com/non-prescriptions/unisoft-adjustable-pouch-arm-sling-xl-1s,Rs. 325.00,None,None,True
Dynamic Dyna Wrist Brace Left (1640) (XL),Mfr: Dynamic Techno Medicals Pvt.Ltd,https://www.netmeds.com/images/product-v1/150x150/410386/dynamic_dyna_wrist_splint_left_1640_xl_0.jpg,https://www.netmeds.com/non-prescriptions/dynamic-dyna-wrist-splint-left-1640-xl,Rs. 289.00,Rs. 340.00,15% OFF,True
Nasofilters Respiratory Nasal Filter (L) 24's,Mfr: Nanoclean Global Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/922390/nasofilters_respiratory_nasal_filter_l_24s_0_0.jpg,https://www.netmeds.com/non-prescriptions/nasofilters-respiratory-nasal-filter-l-24s,Rs. 399.00,None,None,True
Nasofilters Respiratory Nasal Filter (M) 24's,Mfr: Nanoclean Global Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/922389/nasofilters_respiratory_nasal_filter_m_24s_0_0.jpg,https://www.netmeds.com/non-prescriptions/nasofilters-respiratory-nasal-filter-m-24s,Rs. 299.25,Rs. 399.00,25% OFF,True
LP Dual Patella Strap (L/XL) (581),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856956/lp_dual_patella_strap_l_xl_581_0.jpg,https://www.netmeds.com/non-prescriptions/lp-dual-patella-strap-l-xl-581,"Rs. 1,483.25","Rs. 1,745.00",15% OFF,True
LP Hinged Knee Stabilizer (M) (710),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856959/lp_hinged_knee_stabilizer_m_710_0.jpg,https://www.netmeds.com/non-prescriptions/lp-hinged-knee-stabilizer-m-710-0,"Rs. 2,299.25","Rs. 2,705.00",15% OFF,True
LP Hinged Knee Stabilizer (S) (710),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856958/lp_hinged_knee_stabilizer_s_710_0.jpg,https://www.netmeds.com/non-prescriptions/lp-hinged-knee-stabilizer-s-710,"Rs. 2,299.25","Rs. 2,705.00",15% OFF,True
LP Dual Patella Strap (S/M) (581),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856954/lp_dual_patella_strap_s_m_581_0.jpg,https://www.netmeds.com/non-prescriptions/lp-dual-patella-strap-s-581-0,"Rs. 1,483.25","Rs. 1,745.00",15% OFF,True
LP Knee Support (M) (941),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856949/lp_knee_support_m_941_0.jpg,https://www.netmeds.com/non-prescriptions/lp-knee-support-m-941-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Knee Support (XL) (941),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856951/lp_knee_support_xl_941_0.jpg,https://www.netmeds.com/non-prescriptions/lp-knee-support-xl-941-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Knee Support (L) (941),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856950/lp_knee_support_l_941_0.jpg,https://www.netmeds.com/non-prescriptions/lp-knee-support-l-941-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Wrist/Thumb Support (M) (763),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856973/lp_wrist_thumb_support_m_763_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-thumb-support-m-763-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
LP Wrist Wrap (726),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856972/lp_wrist_wrap_726_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-wrap-726-0,Rs. 476.00,Rs. 560.00,15% OFF,True
LP Wrist/Thumb Support (L) (763),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856974/lp_wrist_thumb_support_l_763_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-thumb-support-l-763-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
LP Ankle Support With Strap (M) (728),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856969/lp_ankle_support_with_strap_m_728_0.jpg,https://www.netmeds.com/non-prescriptions/lp-ankle-support-with-strap-m-728-0,"Rs. 1,049.75","Rs. 1,235.00",15% OFF,True
LP Ankle Support With Strap (S) (728),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856968/lp_ankle_support_with_strap_s_728_0.jpg,https://www.netmeds.com/non-prescriptions/lp-ankle-support-with-strap-s-728-0,"Rs. 1,049.75","Rs. 1,235.00",15% OFF,True
LP Wrist Wrap (753),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856971/lp_wrist_wrap_753_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-wrap-753-0,Rs. 378.25,Rs. 445.00,15% OFF,True
LP Ankle Support With Strap (L) (728),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856970/lp_ankle_support_with_strap_l_728_0.jpg,https://www.netmeds.com/non-prescriptions/lp-ankle-support-with-strap-l-728-0,"Rs. 1,049.75","Rs. 1,235.00",15% OFF,True
LP Elastic Ankle Support (L) (944),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856965/lp_elastic_ankle_support_l_944_0.jpg,https://www.netmeds.com/non-prescriptions/lp-elastic-ankle-support-l-944-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Elastic Ankle Support (M) (944),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856964/lp_elastic_ankle_support_m_944_0.jpg,https://www.netmeds.com/non-prescriptions/lp-elastic-ankle-support-m-944-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Elastic Ankle Support (XL) (944),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856966/lp_elastic_ankle_support_xl_944_0.jpg,https://www.netmeds.com/non-prescriptions/lp-elastic-ankle-support-xl-944-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Hinged Knee Stabilizer (XL) (710),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856961/lp_hinged_knee_stabilizer_xl_710_0.jpg,https://www.netmeds.com/non-prescriptions/lp-hinged-knee-stabilizer-xl-710-0,"Rs. 2,299.25","Rs. 2,705.00",15% OFF,True
LP Hinged Knee Stabilizer (L) (710),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856960/lp_hinged_knee_stabilizer_l_710_0.jpg,https://www.netmeds.com/non-prescriptions/lp-hinged-knee-stabilizer-l-710-0,"Rs. 2,299.25","Rs. 2,705.00",15% OFF,True
LP Elastic Ankle Support (S) (944),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856963/lp_elastic_ankle_support_s_944_0.jpg,https://www.netmeds.com/non-prescriptions/lp-elastic-ankle-support-s-944-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Hinged Knee Stabilizer (XXL) (710),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856962/lp_hinged_knee_stabilizer_xxl_710_0.jpg,https://www.netmeds.com/non-prescriptions/lp-hinged-knee-stabilizer-xxl-710-0,"Rs. 2,877.25","Rs. 3,385.00",15% OFF,True
LP Sacro Lumbar Support (XL) (773),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856989/lp_sacro_lumbar_support_xl_773_0.jpg,https://www.netmeds.com/non-prescriptions/lp-sacro-lumbar-support-xl-773-0,"Rs. 3,068.50","Rs. 3,610.00",15% OFF,True
LP Sacro Lumbar Support (L) (773),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856988/lp_sacro_lumbar_support_l_773_0.jpg,https://www.netmeds.com/non-prescriptions/lp-sacro-lumbar-support-l-773-0,"Rs. 3,068.50","Rs. 3,610.00",15% OFF,True
LP Elbow Support (L) (943),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856985/lp_elbow_support_l_943_0.jpg,https://www.netmeds.com/non-prescriptions/lp-elbow-support-l-943-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Elbow Support (M) (943),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856984/lp_elbow_support_m_943_0.jpg,https://www.netmeds.com/non-prescriptions/lp-elbow-support-m-943-0,Rs. 335.75,Rs. 395.00,15% OFF,True
LP Wrist Splint Left (L) (725),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856981/lp_wrist_splint_left_l_725_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-splint-left-l-725-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
LP Wrist Splint Left (M) (725),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856980/lp_wrist_splint_left_m_725_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-splint-left-m-725-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
LP Wrist Splint Right (M) (725),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856977/lp_wrist_splint_right_m_725_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-splint-right-m-725-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
LP Wrist Splint Right (S) (725),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856976/lp_wrist_splint_right_s_725_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-splint-right-s-725-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
LP Wrist Splint Left (S) (725),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856979/lp_wrist_splint_left_s_725_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-splint-left-s-725-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
LP Wrist Splint Right (L) (725),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856978/lp_wrist_splint_right_l_725_0.jpg,https://www.netmeds.com/non-prescriptions/lp-wrist-splint-right-l-725-0,Rs. 956.25,"Rs. 1,125.00",15% OFF,True
Contour TS Blood Glucose Test Strips 10's,Mfr: Ascensia Diabetes Care,https://www.netmeds.com/images/product-v1/150x150/357287/contour_ts_blood_glucose_test_strips_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/contour-ts-blood-glucose-test-strips-10-s,Rs. 380.00,None,None,True
LP Halluxcare Straighteners (L) (327),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/857001/lp_halluxcare_straighteners_l_327_0.jpg,https://www.netmeds.com/non-prescriptions/lp-halluxcare-straighteners-l-327-0,Rs. 429.25,Rs. 505.00,15% OFF,True
LP Arch Orthotic Insoles (L) (307),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/857003/lp_arch_orthotic_insoles_l_307_0.jpg,https://www.netmeds.com/non-prescriptions/lp-arch-orthotic-insoles-l-307-0,"Rs. 1,194.25","Rs. 1,405.00",15% OFF,True
LP Arch Orthotic Insoles (M) (307),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/857002/lp_arch_orthotic_insoles_m_307_0.jpg,https://www.netmeds.com/non-prescriptions/lp-arch-orthotic-insoles-m-307-0,"Rs. 1,194.25","Rs. 1,405.00",15% OFF,True
LP Shin And Calf Support (778),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856997/lp_shin_and_calf_support_778_0.jpg,https://www.netmeds.com/non-prescriptions/lp-shin-and-calf-support-778-0,"Rs. 1,049.75","Rs. 1,235.00",15% OFF,True
LP Thigh Support (755),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856996/lp_thigh_support_755_0.jpg,https://www.netmeds.com/non-prescriptions/lp-thigh-support-755-0,"Rs. 1,049.75","Rs. 1,235.00",15% OFF,True
LP Archcare Support (L) (353),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856999/lp_archcare_support_l_353_0.jpg,https://www.netmeds.com/non-prescriptions/lp-archcare-support-l-353-0,Rs. 667.25,Rs. 785.00,15% OFF,True
LP Cervical Collar (M) (906),Mfr: Lp Support India,https://www.netmeds.com/images/product-v1/150x150/856994/lp_cervical_collar_m_906_0.jpg,https://www.netmeds.com/non-prescriptions/lp-cervical-collar-m-906-0,Rs. 522.75,Rs. 615.00,15% OFF,True
Oxygize Oxygen can Citrus Flavor 10 ltr,Mfr: Sms Multitech India Pvt Limited,https://www.netmeds.com/images/product-v1/150x150/828344/oxygize_oxygen_can_citrus_flavor_10_ltr_0.jpg,https://www.netmeds.com/non-prescriptions/oxygize-citrus-10-ltr,Rs. 550.00,None,None,True
Sahyog Wellness Acoustic Stethoscope (SWST01),Mfr: Sahyog Wellness,https://www.netmeds.com/images/product-v1/150x150/930780/sahyog_wellness_acoustic_stethoscope_swst01_0_0.jpg,https://www.netmeds.com/non-prescriptions/sahyog-wellness-acoustic-stethoscope-swst01-1s,Rs. 249.75,Rs. 999.00,75% OFF,True
