product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
Sri Sri Tattva Talisadi Churna 60 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824234/sri_sri_tattva_talisadi_churna_60_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-talisadi-churna-60gm,Rs. 61.75,Rs. 65.00,5% OFF,True
Sri Sri Tattva Triphala Churna 80 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824235/sri_sri_tattva_triphala_churna_80_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattvatriphala-churna-80gm,Rs. 57.00,Rs. 60.00,5% OFF,True
Sri Sri Tattva Mahayogaraj Guggulu 250 mg Tablet 30's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824228/sri_sri_tattva_mahayogaraj_guggulu_250_mg_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-mahayogaraj-guggulu-250mg-tablet-30-s,Rs. 171.00,Rs. 180.00,5% OFF,True
Sri Sri Tattva Avipattikara Churna 80 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824230/sri_sri_tattva_avipattikara_churna_80_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-avipattikara-churna-80gm,Rs. 95.00,Rs. 100.00,5% OFF,True
Sri Sri Tattva Haridra Khanda Churna 80 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824231/sri_sri_tattva_haridra_khanda_churna_80_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-haridra-khanda-churna-80gm,Rs. 109.25,Rs. 115.00,5% OFF,True
Sri Sri Tattva Vyaghryadi Tablet 500 mg 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824224/sri_sri_tattva_vyaghryadi_tablet_500_mg_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-vyaghryadi-tablet-500mg-60-s,Rs. 95.00,Rs. 100.00,5% OFF,True
Sri Sri Tattva Yashtimadhu 500 mg Tablet 60's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824225/sri_sri_tattva_yashtimadhu_500_mg_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-yashtimadhu-tablet-500mg-60-s,Rs. 123.50,Rs. 130.00,5% OFF,True
Sri Sri Tattva Gokshuradi Guggulu 500 mg Tablet 30's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824226/sri_sri_tattva_gokshuradi_guggulu_500_mg_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-gokshuradi-guggulu-500mg-tablet-30-s,Rs. 76.00,Rs. 80.00,5% OFF,True
Sri Sri Tattva Kanchanara Guggulu 500 mg Tablet 30's,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824227/sri_sri_tattva_kanchanara_guggulu_500_mg_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-kanchanara-guggulu-500mg-tablet-30-s,Rs. 76.00,Rs. 80.00,5% OFF,True
Sri Sri Tattva Anti Acne Gel 10 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824252/sri_sri_tattva_anti_acne_gel_10_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-anti-acne-gel-10gm,Rs. 66.50,Rs. 70.00,5% OFF,True
Sri Sri Tattva Anti Dandruff Shampoo 200 ml,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824253/sri_sri_tattva_anti_dandruff_shampoo_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-anti-dandruff-shampoo-200ml,Rs. 142.50,Rs. 150.00,5% OFF,True
Sri Sri Tattva Anti-Acne Face Wash 60 ml,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824254/sri_sri_tattva_anti_acne_face_wash_60_ml_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-anti-acne-face-wash-60ml,Rs. 66.50,Rs. 70.00,5% OFF,True
Sri Sri Tattva Body Butter 150 gm,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824255/sri_sri_tattva_body_butter_150_gm_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-body-butter-150gm,Rs. 237.50,Rs. 250.00,5% OFF,True
Sri Sri Tattva Organic Ajamoda Arka 30 ml,Mfr: Sriveda Sattva Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/824248/sri_sri_tattva_organic_ajamoda_arka_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/srisri-tattva-organic-ajamoda-arka-30ml,Rs. 76.00,Rs. 80.00,5% OFF,True
